Central Finland,Central Ostrobothnia,Kainuu,Kymenlaakso,Lapland,North Karelia,Northern Ostrobothnia,Northern Savonia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta,South Karelia,Southern Ostrobothnia,Southern Savonia,Southwest Finland,Tavastia Proper,Uusimaa,Y-W
-0.9571428571428571,-0.19999999999999998,0.6,0.9857142857142858,-1.4142857142857144,-0.5142857142857143,-1.2285714285714284,0.7428571428571429,0.24285714285714285,0.24285714285714288,0.8285714285714285,0.21428571428571427,1.9714285714285715,-0.05714285714285715,-0.6857142857142858,0.5285714285714286,-0.014285714285714266,2.0571428571428574,2021-16
-3.6,-4.257142857142857,-2.242857142857143,-1.6857142857142857,-4.2,-3.042857142857143,-3.4,-1.7428571428571427,-1.5142857142857142,-2.7857142857142856,-1.0999999999999999,-2.242857142857143,-0.5857142857142856,-3.6142857142857143,-2.8285714285714287,-1.4285714285714286,-2.142857142857143,0.6285714285714287,2021-17
-0.4428571428571428,-1.5,0.4428571428571428,1.8571428571428572,-1.957142857142857,0.42857142857142855,-1.2,0.8571428571428571,1.3714285714285714,0.9285714285714286,2.1285714285714286,1.0571428571428572,2.3000000000000003,-0.31428571428571417,0.31428571428571433,2.2285714285714286,1.3571428571428572,3.6571428571428575,2021-18
7.642857142857143,5.728571428571429,8.1,10.557142857142859,4.071428571428571,9.214285714285714,5.114285714285714,11.028571428571428,6.828571428571428,8.9,9.814285714285715,10.257142857142856,11.142857142857142,7.057142857142857,7.714285714285714,9.185714285714285,8.957142857142857,10.314285714285715,2021-19
6.371428571428572,4.642857142857143,5.8,8.842857142857143,3.542857142857143,8.485714285714286,4.257142857142857,8.471428571428572,4.614285714285714,5.814285714285714,7.571428571428571,5.5,9.285714285714286,5.042857142857144,8.214285714285714,6.914285714285714,6.3428571428571425,8.757142857142856,2021-20
3.5714285714285716,1.0857142857142856,4.214285714285714,5.485714285714286,3.1285714285714286,3.8857142857142857,4.057142857142857,5.114285714285714,4.6000000000000005,4.771428571428571,6.128571428571428,5.528571428571429,6.314285714285715,2.3714285714285714,4.228571428571429,6.542857142857143,4.5285714285714285,7.585714285714286,2021-21
8.114285714285714,6.057142857142857,9.842857142857143,10.942857142857141,11.342857142857143,8.685714285714285,10.985714285714286,11.299999999999999,9.671428571428573,9.142857142857142,10.814285714285715,10.085714285714285,13.142857142857142,7.8999999999999995,8.1,9.957142857142857,9.257142857142856,11.814285714285715,2021-22
10.071428571428571,10.714285714285714,12.285714285714286,11.885714285714286,11.242857142857144,10.228571428571428,11.571428571428571,12.571428571428571,12.799999999999999,11.728571428571428,12.028571428571428,11.914285714285715,12.971428571428572,10.928571428571429,9.457142857142857,12.200000000000001,10.9,13.200000000000001,2021-23
12.5,9.9,10.985714285714286,13.614285714285714,8.457142857142857,14.657142857142857,9.114285714285714,14.042857142857143,11.62857142857143,14.185714285714287,13.728571428571428,13.428571428571429,15.12857142857143,11.157142857142857,13.942857142857141,14.242857142857144,13.8,15.185714285714285,2021-24
15.657142857142857,10.828571428571427,13.542857142857143,17.785714285714285,11.071428571428571,16.814285714285713,12.142857142857142,17.314285714285713,12.714285714285714,15.842857142857143,18.3,15.242857142857144,19.014285714285712,12.528571428571428,16.442857142857143,16.185714285714287,16.3,18.142857142857142,2021-25
11.057142857142859,10.242857142857144,13.12857142857143,15.62857142857143,13.057142857142859,13.785714285714286,13.185714285714285,15.571428571428571,13.285714285714286,13.257142857142856,16.32857142857143,14.0,17.728571428571428,9.542857142857143,12.085714285714285,15.37142857142857,13.314285714285715,17.1,2021-26
15.171428571428573,15.37142857142857,17.900000000000002,18.242857142857144,15.914285714285713,17.442857142857143,16.814285714285713,19.52857142857143,17.728571428571428,16.242857142857144,18.542857142857144,17.814285714285713,19.2,15.771428571428572,15.685714285714285,18.142857142857142,16.714285714285715,20.2,2021-27
13.214285714285714,12.5,14.4,16.17142857142857,12.185714285714285,15.685714285714285,13.157142857142857,17.057142857142857,14.72857142857143,15.285714285714286,16.95714285714286,15.357142857142858,18.471428571428568,11.742857142857144,13.542857142857143,16.942857142857143,15.271428571428572,18.342857142857145,2021-28
9.857142857142858,11.214285714285714,11.299999999999999,11.357142857142858,8.814285714285715,11.328571428571427,8.814285714285713,12.442857142857141,13.142857142857142,10.571428571428571,11.942857142857141,12.4,13.042857142857143,9.314285714285715,9.5,11.685714285714285,11.071428571428571,13.328571428571427,2021-29
13.285714285714286,11.5,13.414285714285715,15.0,11.214285714285714,14.9,12.742857142857144,15.985714285714286,14.428571428571429,13.842857142857143,15.185714285714285,15.071428571428571,15.657142857142857,12.042857142857143,13.285714285714286,15.37142857142857,14.171428571428573,16.314285714285713,2021-30
9.414285714285715,9.457142857142857,11.857142857142858,11.814285714285715,9.785714285714286,11.085714285714285,10.985714285714286,12.242857142857144,12.057142857142859,10.757142857142856,11.799999999999999,11.799999999999999,12.485714285714286,9.057142857142857,10.0,12.200000000000001,11.0,12.971428571428572,2021-31
10.328571428571427,10.228571428571428,11.614285714285714,12.685714285714285,11.857142857142858,12.242857142857144,12.757142857142856,13.37142857142857,13.385714285714286,12.242857142857144,13.485714285714286,12.814285714285715,13.842857142857143,10.200000000000001,11.5,13.842857142857142,13.171428571428573,14.671428571428573,2021-32
10.842857142857143,10.985714285714284,11.057142857142859,11.228571428571428,9.185714285714285,11.857142857142858,10.014285714285714,12.4,11.6,11.228571428571428,11.62857142857143,11.12857142857143,11.685714285714285,10.942857142857141,10.742857142857144,11.942857142857141,11.514285714285714,13.057142857142859,2021-33
7.7,4.685714285714285,6.1571428571428575,10.4,4.714285714285714,8.028571428571428,4.957142857142857,9.071428571428571,7.885714285714286,9.799999999999999,10.714285714285714,10.485714285714286,11.071428571428571,6.371428571428572,8.842857142857143,10.700000000000001,10.071428571428571,11.828571428571427,2021-34
3.542857142857143,4.428571428571429,6.171428571428572,5.542857142857144,4.0,4.457142857142857,4.014285714285714,6.0,6.571428571428571,5.614285714285714,6.128571428571428,6.671428571428572,7.442857142857143,3.6714285714285713,3.528571428571429,7.371428571428572,6.0,8.057142857142857,2021-35
7.242857142857142,7.185714285714286,6.242857142857143,8.971428571428572,3.2857142857142856,7.2,3.357142857142857,8.414285714285715,9.614285714285714,9.757142857142856,9.185714285714285,11.0,9.4,7.785714285714286,7.257142857142857,10.37142857142857,9.028571428571428,11.057142857142859,2021-36
3.1,4.1571428571428575,2.914285714285714,4.771428571428571,2.357142857142857,3.5,3.5285714285714285,4.485714285714286,5.5,4.928571428571429,5.5,5.328571428571428,5.571428571428571,4.2,2.9285714285714284,5.857142857142857,4.771428571428571,6.971428571428571,2021-37
1.2285714285714284,2.542857142857143,3.6285714285714286,3.6,2.9714285714285715,1.9714285714285715,4.142857142857143,3.9,4.185714285714286,2.8714285714285714,3.7142857142857144,4.085714285714286,4.857142857142857,1.9428571428571428,0.8285714285714285,3.942857142857143,3.228571428571428,5.642857142857143,2021-38
4.014285714285714,6.3428571428571425,5.185714285714285,6.014285714285714,4.4714285714285715,4.571428571428571,5.485714285714286,6.5857142857142845,6.871428571428572,6.057142857142857,6.257142857142857,7.542857142857143,5.714285714285714,5.6571428571428575,4.3428571428571425,8.22857142857143,5.8428571428571425,8.428571428571429,2021-39
8.914285714285715,7.785714285714286,8.242857142857144,8.928571428571429,4.7,8.414285714285715,5.642857142857143,9.185714285714285,8.785714285714286,9.671428571428573,9.128571428571428,9.671428571428573,8.885714285714286,8.642857142857142,9.085714285714285,10.37142857142857,9.299999999999999,10.357142857142858,2021-40
1.7571428571428573,1.3,1.8142857142857143,2.7714285714285714,-0.3428571428571429,3.2142857142857144,0.6,3.142857142857143,2.957142857142857,2.457142857142857,2.8857142857142857,2.857142857142857,3.0285714285714285,1.5285714285714285,2.457142857142857,3.1142857142857143,3.1142857142857143,4.928571428571429,2021-41
-1.4000000000000001,-1.4714285714285713,-2.7714285714285714,0.4285714285714285,-6.3999999999999995,-1.6857142857142857,-5.871428571428572,-0.44285714285714295,0.4714285714285714,0.3285714285714286,0.4428571428571428,1.9857142857142858,0.8,-1.5714285714285714,-0.8,2.8714285714285714,0.7999999999999999,3.5285714285714285,2021-42
