South Karelia,Southern Ostrobothnia,Southern Savonia,Kainuu,Tavastia Proper,Central Ostrobothnia,Central Finland,Kymenlaakso,Lapland,Pirkanmaa,Ostrobothnia,North Karelia,Northern Ostrobothnia,Northern Savonia,Päijänne Tavastia,Satakunta,Uusimaa,Southwest Finland,Y-W
0.17965252292834138,0.18962353671025275,0.21277680731740273,0.13655791514181842,0.2607647040034412,0.17981896507155726,0.16542489021663714,0.23691451574387432,0.23540851751731356,0.19040968935452351,0.12225362809954758,0.23111454475564472,0.2386211184166299,0.25739286653275845,0.16885725903110665,0.18682099516092654,0.17965249301028569,0.18589679388324018,2020-36
0.6252579124107215,0.3908306383398279,0.3470491116227658,0.3388210398951276,0.47687064464014717,0.24630590407154657,0.43509755892922364,0.532117859307788,0.3592960367981422,0.4184924715987896,0.39958770553872247,0.477774868587162,0.33012065397619395,0.5381699072472328,0.4566055893113378,0.3924348335384169,0.44239560432430197,0.3687183484564837,2020-37
0.5033314612846504,0.3672314458136442,0.4099237091172413,0.33866753575105346,0.44901327422689347,0.2985991251013992,0.34503769936067125,0.468434091262858,0.3541741924293057,0.43763286327336826,0.2500253837927134,0.4321316371425492,0.27903256696487944,0.4488928097656286,0.48562658383988194,0.42791370282248137,0.4102356733601189,0.4060598011050434,2020-38
0.6293404578791394,0.42110350805458324,0.5222490167846379,0.4896421714601524,0.5170455967690094,0.38932083915477167,0.4391706852660386,0.5188024961858851,0.3987590307029363,0.4309445722222444,0.2756916493459159,0.4728245841180103,0.3281301943103855,0.5877507391364568,0.525160673255556,0.4313599827039259,0.3924500150080547,0.43244706317875664,2020-39
0.6173344244916729,1.2434987731855949,0.6133165629817519,0.6714920666824261,0.7256029572953383,1.3725348898130498,0.6759295162408945,0.6814676969612062,0.6660219706462335,0.7657991369224035,0.49957254370772336,0.6084715476390975,0.6626544263292307,0.6259503157410437,0.6988452490692016,0.8369934940526517,0.7370283878528697,0.8731815695528636,2020-40
0.775234213264923,1.8447885562133215,0.8034520030434196,0.853515251508909,0.9829349974129646,1.9786324179169117,0.8746966820094335,0.8813126368937282,0.9136197428546927,1.075442230969018,0.577538037141172,0.7847008588199547,0.9095273952088342,0.8322388200815833,0.9375346936530855,1.163987167120716,1.0712182867061413,1.26817564487,2020-41
0.6951468440870582,1.2100046946997782,0.7339314582103005,0.6956499836004141,0.8339906648939797,1.2463835894310098,0.6521231463097475,0.7133560023550284,0.737275047192828,0.8075405306089949,0.6243558392088162,0.6543276326435671,0.6924442544398547,0.6651427258738213,0.798470305284108,0.8814958923769496,0.7640024706071868,0.8893465820043193,2020-42
0.7874988751546456,0.8757078896716092,0.8104416880170234,0.8027002855060323,0.8047254131382999,0.9532823654928583,0.6989187842610842,0.6919784407716333,0.8170104058826272,0.7598661143329557,0.5350243409419905,0.759097077518926,0.624617210841803,0.5880475460914462,0.8587122730404771,0.832973659270034,0.7406548814858943,0.7771632980692363,2020-43
0.9011804630690778,0.9468701450020393,0.7949623803983944,0.8468480670790823,0.9337742430265583,1.0151411047942192,0.8161853193310912,0.832759749715288,0.8408143378811405,0.8772789079968553,0.6507052395533941,0.8146742422461238,0.8431911220065686,0.7402761697884782,0.9535165926730427,1.005085515415384,0.8642142369852203,0.8727587266619793,2020-44
0.7005806923812252,0.677654230578726,0.6873376760181533,0.8071022683203921,0.8356665921097047,0.7117968174350356,0.6966083760776849,0.6663638184717234,0.6579682741195778,0.7028923849127289,0.5558663599877178,0.6700611278625302,0.901917662271031,0.5753398448552046,0.7510672935614443,0.835578012812729,0.6437012508792406,0.7053887366313216,2020-45
1.2149373969798825,0.8857747798273043,0.7232146569268642,0.8391923976649355,1.0450597893923046,0.9331291139150628,1.00476544526331,1.0485445121237869,0.8794583482886686,0.897557521706708,0.6957445548791805,1.033419177354004,0.8709477214284415,1.0865515362091345,1.0325802989845414,0.9720059422173646,0.8776721703323284,0.9170401634080847,2020-46
1.2128456039727806,0.9940646567418748,1.1885309032979265,1.1722932712144192,1.3176690557881416,1.0987232798231918,1.1303705861102062,1.2028990397406676,1.161926729979958,1.129751669266688,1.0460201860244154,1.0364413513572248,0.9200553165218478,1.0749093399387535,1.1750435254395013,1.2123038295255524,1.0344502555409867,1.179823231756442,2020-47
1.4401918214955198,1.3072267295146545,1.4458436846897729,1.462158032744848,1.6266719911463756,1.3869639207876197,1.398791817167932,1.5567091771262633,1.605000897766798,1.4215171462036378,1.2825236773498419,1.3372021273844925,1.176495611515371,1.3818118119756355,1.3703057681956075,1.4695870318290083,1.3925307293360223,1.4483132074676384,2020-48
1.614912288709296,1.242148551829073,1.245831041048966,1.3522454161130564,1.541027894976338,1.3180763537200182,1.403078767117609,1.4935736333315623,1.4604709252612347,1.3497702368511426,1.1449813196719467,1.385301882337438,1.0432707005993658,1.4443115503263508,1.4771428562240034,1.5014549014230203,1.3559505047563214,1.344324364670434,2020-49
1.3491101203418956,1.1754300826330852,1.1399377900934031,1.171148610524664,1.4187533516989412,1.2129461485248516,1.2083622525708502,1.283500922520086,1.259637725094767,1.2835744425513322,1.1167065498340134,1.1881979636258693,0.9772472543065711,1.2031222571316933,1.3587420123231444,1.5241280894803184,1.2313878466494865,1.2240378589159957,2020-50
1.1799158605472984,1.1772768884800011,1.085412470289638,0.9966965520640678,1.2924843269046227,1.1812058067520057,1.0642641679367908,1.262459450352689,1.0729249955407398,1.1660134983661994,0.9083026848567894,1.0926860859297343,0.8721167991639064,1.102249936484631,1.2193610997051105,1.4223240511551676,1.1522322380308754,1.0831676572045164,2020-51
0.8132583999327534,0.7426455689550848,0.7849917925356851,0.7187699064945211,0.9767955340041363,0.7217819471175168,0.7429242034089203,0.8831940818216258,0.7812890021557098,0.8473318673286065,0.6778547479841356,0.740627968639338,0.6172088614561716,0.7084769696515008,0.8739497727002267,1.0478252521536877,0.7881458985731741,0.795810447547287,2020-52
1.0592054535729882,0.9872777670281221,1.043021375414874,1.0154231524390303,1.1103607494250323,1.030323893792812,0.8951275137435523,1.0160319182980453,1.0498648614842572,1.013346275201242,0.740508476725093,0.8961740833342758,0.7962279562733946,0.9334992119542759,1.0839560315094108,1.1445771157766162,0.9977438230973849,0.9620894856237481,2020-53
1.0448410109228983,1.0218208939472286,1.0011236398744223,0.9954992904912684,1.0945645135530289,1.102723902342082,0.9487887874029761,0.9902349212679225,1.124624832299408,1.029551879574395,0.7361081151431133,0.9748712099946885,0.9076104274073432,0.8947075461374785,1.10692718466519,1.1306026425140279,1.0157554529175101,1.0099719435293248,2021-01
1.0199642268585378,0.9993407815243011,1.0133678413493377,1.0238113781004616,1.094632805716517,1.083068940823504,0.9939087519326505,0.9501826888401506,1.055399585428603,0.9592849879724934,0.8133730675107483,1.0148857891754364,0.8438594530032113,0.8984797161797063,1.0337421644525076,1.1484372536031884,0.9625493411376526,0.9614129546316118,2021-02
1.1861914493508983,1.1865834535598405,1.2231227282744666,1.2433670898907752,1.2529793962694313,1.1928294074805845,1.105917961929046,1.102635068173812,1.2081305459591725,1.146937488735699,0.9440660219847499,1.153042900059355,0.994830678537533,0.9768400468054484,1.2285836814114477,1.2767159588291208,1.1090317350879066,1.1431118419940791,2021-03
1.3783887634318306,1.4559314370518397,1.2778715211723841,1.2441237514892405,1.4253841813250356,1.4753807981948832,1.203152804779203,1.2813091032343418,1.2871923422521023,1.3846586246041543,1.0678224920002546,1.304352518580368,1.1857564186754563,1.2734215504735396,1.4188868603723688,1.4657846985323777,1.3039692773211673,1.3765495783258808,2021-04
1.1756036958088634,1.3869652624215711,1.0887512399171806,1.045896995596398,1.2875487804765422,1.4062162303244559,1.0388041622627333,1.1789458713013636,1.1553235633898735,1.2198205298961402,0.8682294344820287,1.117451440979953,1.0348613817834431,1.1353480543687946,1.2400783793485086,1.2961526571936817,1.1078843183470743,1.258337633795947,2021-05
1.0831576850772644,1.3269890182247874,0.9833707902198516,0.9693609867276795,1.2372605405992732,1.375440040936505,1.0208762300632939,1.1476822709320735,1.0440077784451869,1.2220362023667861,0.9398635127476092,0.9924935767035379,0.9321309869004932,1.006110626129618,1.147426177323479,1.1954318447189338,1.0251685071871284,1.3234473030001672,2021-06
1.4929466894399543,1.5477729077175117,1.3152162585658835,1.2666644662896163,1.6061798139869599,1.4425917782219204,1.4356879091711723,1.601170192159982,1.3449974017354822,1.6184076001527208,1.3193676440089404,1.409735457052925,1.2128109319224143,1.420757938143128,1.53547292012742,1.5008820170673633,1.3988177086912073,1.7811998025529272,2021-07
1.4552245817020828,1.502749947990465,1.41056708969712,1.3115231054546759,1.6248448195397138,1.4423547471233489,1.4138585763697031,1.639852416968544,1.4208427277455251,1.544195996979054,1.3029318167887058,1.418125335759895,1.1903666358098561,1.367617555330795,1.549300213847582,1.600107225744809,1.393594363817703,1.6170289995976932,2021-08
1.3780600157636314,1.5209123369402524,1.5276759888197315,1.3552038410520952,1.7452870060197865,1.4202145436790827,1.4779440578703789,1.7461991556082812,1.4820069872143558,1.6097113401548528,1.4336472043109099,1.4957243971037772,1.2331688467292057,1.3311869483634418,1.5747894786828935,1.7437510596755796,1.4522712679780205,1.6855659772297875,2021-09
1.5911539246499649,1.5345750093150885,1.7030050025653751,1.452159136616008,1.8563992623196424,1.4703856472136432,1.5942459711980603,1.8855350563712043,1.5547903709378712,1.6948487922710702,1.4007953641411506,1.6377271226641485,1.2967821754676532,1.437453002362917,1.7500267925193975,1.8843943668004448,1.6164995424595723,1.7130408062106472,2021-10
1.6123223147956587,1.496881388953077,1.745882463276197,1.4511632120482567,1.8805112377871849,1.3532584430691885,1.603199907058002,1.9344120555447488,1.5401078737054115,1.7051433499874957,1.4486424642859248,1.6428978121289752,1.423680349658756,1.514631297721087,1.7580844916132958,1.9170357109831475,1.6662239578111693,1.6701977663754153,2021-11
1.7609321616356095,1.3948055989883976,1.7004984580306997,1.3808898463136656,1.822730353623404,1.25340900978597,1.5836532500906413,1.861196942830049,1.4631100029658204,1.583514826193886,1.2608830534017226,1.6778511056729881,1.2351715054405068,1.5573058535857276,1.7556441989924991,1.7971924146517322,1.6014436360992035,1.576813024939041,2021-12
1.6448724032323756,1.3243500904051402,1.545961180817616,1.2582697236300433,1.662551138530451,1.1726263623200357,1.4253371128283008,1.620628369476779,1.320553846519207,1.4240058199840626,1.3265160988161544,1.4728819424352875,1.1185721657343735,1.3631751138125643,1.5818476537179198,1.5819332411802767,1.4423298922177474,1.4306152782598582,2021-13
1.4869164108592554,1.1000551776922685,1.2944209112188556,1.0561454875852883,1.5050093033548761,1.0742029197291678,1.2899287612586665,1.501177967296336,1.1798583366449484,1.2239082727557058,1.0014461282449454,1.3363872580205893,1.0047940200766623,1.2875636843390657,1.3417952132068411,1.3788708248041146,1.2740877315306733,1.2315606947470141,2021-14
