Central Finland,Central Ostrobothnia,Kainuu,Kymenlaakso,Lapland,North Karelia,Northern Ostrobothnia,Northern Savonia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta,South Karelia,Southern Ostrobothnia,Southern Savonia,Southwest Finland,Tavastia Proper,Uusimaa,Y-W
9.328571428571427,8.585714285714285,7.242857142857143,10.257142857142856,3.9285714285714284,7.6571428571428575,5.8,8.085714285714285,8.728571428571428,9.971428571428572,10.157142857142857,10.042857142857143,9.799999999999999,9.057142857142857,9.842857142857143,9.971428571428572,10.457142857142857,8.814285714285715,2020-18
12.614285714285714,8.657142857142857,8.014285714285714,14.828571428571427,5.728571428571429,13.0,8.128571428571428,12.242857142857144,8.985714285714286,13.742857142857144,13.914285714285715,11.528571428571428,14.585714285714285,10.257142857142856,14.299999999999999,13.0,14.014285714285714,13.6,2020-19
8.885714285714286,8.385714285714286,8.385714285714286,10.014285714285714,6.942857142857143,9.142857142857142,8.985714285714286,8.685714285714285,8.428571428571429,9.542857142857143,9.057142857142857,8.971428571428572,9.542857142857143,9.6,10.471428571428572,9.799999999999999,9.4,9.757142857142856,2020-20
15.385714285714286,14.4,14.171428571428573,16.47142857142857,12.942857142857141,13.642857142857142,14.900000000000002,14.9,13.728571428571428,15.228571428571428,15.700000000000001,14.442857142857141,14.385714285714286,15.285714285714286,16.071428571428573,15.4,15.62857142857143,14.671428571428573,2020-21
19.47142857142857,17.885714285714286,16.62857142857143,20.400000000000002,16.857142857142858,18.47142857142857,18.52857142857143,18.385714285714283,17.62857142857143,20.042857142857144,19.54,18.400000000000002,18.214285714285715,19.400000000000002,20.099999999999998,20.82857142857143,20.642857142857142,18.957142857142856,2020-22
19.642857142857142,21.014285714285712,20.74285714285714,18.52857142857143,18.857142857142858,19.32857142857143,20.228571428571428,19.599999999999998,19.442857142857143,19.428571428571427,19.142857142857142,19.885714285714283,17.771428571428572,20.642857142857142,19.2,19.657142857142855,19.414285714285715,18.02857142857143,2020-23
23.957142857142856,22.014285714285712,20.957142857142856,23.87142857142857,20.728571428571428,21.7,22.400000000000002,23.24285714285714,22.17142857142857,24.114285714285717,23.614285714285717,23.75714285714286,21.928571428571427,23.7,23.157142857142855,25.342857142857145,24.685714285714287,22.62857142857143,2020-24
24.342857142857145,23.52857142857143,23.014285714285712,25.62857142857143,21.62857142857143,22.771428571428572,22.8,23.171428571428574,22.62857142857143,25.3,25.428571428571427,25.814285714285713,23.442857142857143,24.657142857142855,24.714285714285715,25.771428571428572,25.75714285714286,22.67142857142857,2020-25
27.942857142857143,26.52857142857143,24.24285714285714,28.657142857142855,22.914285714285715,26.285714285714285,24.24285714285714,26.47142857142857,25.685714285714287,28.542857142857144,28.585714285714285,27.214285714285715,27.185714285714287,27.542857142857144,27.74285714285714,28.37142857142857,28.957142857142856,25.5,2020-26
18.771428571428572,17.47142857142857,16.714285714285715,19.24285714285714,15.571428571428571,19.37142857142857,16.82857142857143,19.25714285714286,17.557142857142857,18.342857142857145,19.37142857142857,18.457142857142856,19.285714285714285,18.685714285714287,19.400000000000002,18.857142857142858,18.842857142857145,18.04285714285714,2020-27
