Year,m,d,Time,Time zone,Precipitation amount (mm),Maximum temperature (degC),Minimum temperature (degC)
2022,1,28,00:00,UTC,0.1,-2.6,-6.2
2022,1,29,00:00,UTC,7.2,-2.9,-7.8
2022,1,30,00:00,UTC,4.4,-3,-6.1
2022,1,31,00:00,UTC,0.5,-5.9,-8.3
2022,2,1,00:00,UTC,0.2,-6.9,-9.5
2022,2,2,00:00,UTC,-1,-7.6,-16.1
2022,2,3,00:00,UTC,-1,-14.8,-21.1
2022,2,4,00:00,UTC,6.6,-7.3,-18.4
2022,2,5,00:00,UTC,5.7,-5.4,-7.3
2022,2,6,00:00,UTC,2.8,-1,-6.2
2022,2,7,00:00,UTC,-1,0.4,-1
2022,2,8,00:00,UTC,1.4,-0.9,-3.8
2022,2,9,00:00,UTC,3.1,-0.6,-3.5
2022,2,10,00:00,UTC,-1,-0.6,-4
2022,2,11,00:00,UTC,-1,-0.6,-5
2022,2,12,00:00,UTC,-1,-1.8,-11.2
2022,2,13,00:00,UTC,7.1,0.7,-11.3
2022,2,14,00:00,UTC,5.1,2.2,0.1
2022,2,15,00:00,UTC,9.8,0.4,-2.3
2022,2,16,00:00,UTC,5,1.8,0.3
2022,2,17,00:00,UTC,12.3,0.8,0
2022,2,18,00:00,UTC,1.7,0.3,-6
2022,2,19,00:00,UTC,-1,-3.8,-5.7
2022,2,20,00:00,UTC,-1,-4.2,-5.4
2022,2,21,00:00,UTC,-1,-4.1,-9.8
2022,2,22,00:00,UTC,-1,-4.5,-12.1
2022,2,23,00:00,UTC,-1,-10.9,-21.5
2022,2,24,00:00,UTC,3.1,2.8,-11.8
2022,2,25,00:00,UTC,6.9,2.5,-0.2
2022,2,26,00:00,UTC,-1,0.3,-10.8
2022,2,27,00:00,UTC,-1,0.9,-12.6
2022,2,28,00:00,UTC,-1,5.5,-5.2
2022,3,1,00:00,UTC,-1,5.2,-3.4
2022,3,2,00:00,UTC,-1,4.6,-0.4
2022,3,3,00:00,UTC,-1,2.4,-3.4
2022,3,4,00:00,UTC,-1,-1.4,-10.5
2022,3,5,00:00,UTC,1.5,0.5,-14.3
2022,3,6,00:00,UTC,2,1.7,-4.3
2022,3,7,00:00,UTC,1.2,-1.1,-11.5
2022,3,8,00:00,UTC,0.1,-6.4,-10.1
2022,3,9,00:00,UTC,-1,-4.2,-7.5
2022,3,10,00:00,UTC,-1,0,-9.6
