Year,m,d,Time,Time zone,Precipitation amount (mm),Maximum temperature (degC),Minimum temperature (degC)
2021,12,24,00:00,UTC,-1,-0.5,-13.3
2021,12,25,00:00,UTC,-1,-7.7,-15.2
2021,12,26,00:00,UTC,-1,-7.3,-15.9
2021,12,27,00:00,UTC,-1,-9.7,-13.8
2021,12,28,00:00,UTC,-1,-0.5,-16.3
2021,12,29,00:00,UTC,2.1,-1.8,-4.7
2021,12,30,00:00,UTC,2.6,-1.5,-3.2
2021,12,31,00:00,UTC,0.3,2.5,-1.5
2022,1,1,00:00,UTC,-1,-0.7,-8
2022,1,2,00:00,UTC,2.8,-2.4,-10.2
2022,1,3,00:00,UTC,3.6,-1.3,-2.8
2022,1,4,00:00,UTC,4.3,2.6,-1.3
2022,1,5,00:00,UTC,9.7,1.4,-1.4
2022,1,6,00:00,UTC,-1,0.1,-8.4
2022,1,7,00:00,UTC,-1,-5.7,-9
2022,1,8,00:00,UTC,4.4,-2.6,-13.4
2022,1,9,00:00,UTC,-1,-1.2,-5.1
2022,1,10,00:00,UTC,-1,-5,-13.9
2022,1,11,00:00,UTC,0.1,-4.9,-17.6
2022,1,12,00:00,UTC,0.4,1.9,-5.1
2022,1,13,00:00,UTC,0.2,6.9,1.5
2022,1,14,00:00,UTC,0.1,6.6,1
2022,1,15,00:00,UTC,-1,2.7,-1.8
2022,1,16,00:00,UTC,3.7,3,-2.1
2022,1,17,00:00,UTC,3.7,2.1,-3.2
2022,1,18,00:00,UTC,-1,1.1,-5.7
2022,1,19,00:00,UTC,3.1,3.4,-0.7
2022,1,20,00:00,UTC,8.1,3.4,-1
2022,1,21,00:00,UTC,0.3,-1,-2.6
2022,1,22,00:00,UTC,0.1,-2.2,-8.3
2022,1,23,00:00,UTC,3.1,1.8,-8.9
2022,1,24,00:00,UTC,0.1,2.9,1.4
2022,1,25,00:00,UTC,-1,2.9,-2.3
2022,1,26,00:00,UTC,2.4,0.8,-5.4
2022,1,27,00:00,UTC,7.6,1.6,0.4
2022,1,28,00:00,UTC,0.1,0.6,-1.8
2022,1,29,00:00,UTC,19.4,0.9,-6.5
2022,1,30,00:00,UTC,4.6,0,-3.2
2022,1,31,00:00,UTC,1,-3.2,-5.7
2022,2,1,00:00,UTC,-1,-5.3,-8.9
2022,2,2,00:00,UTC,-1,-5.7,-9.7
2022,2,3,00:00,UTC,-1,-6.5,-12.4
2022,2,4,00:00,UTC,10.3,-2.1,-11.2
2022,2,5,00:00,UTC,4.9,1.1,-2.7
2022,2,6,00:00,UTC,2.8,1.8,-1.5
2022,2,7,00:00,UTC,-1,1.6,-0.2
2022,2,8,00:00,UTC,2.8,0.8,-2.7
2022,2,9,00:00,UTC,1.3,2.1,-3.8
2022,2,10,00:00,UTC,-1,3,-0.2
2022,2,11,00:00,UTC,-1,1,-4.1
2022,2,12,00:00,UTC,0.3,2.3,-4.7
2022,2,13,00:00,UTC,1.7,2.4,0.7
2022,2,14,00:00,UTC,5.3,2.5,0.5
2022,2,15,00:00,UTC,5.5,2.5,0.7
2022,2,16,00:00,UTC,8,2.6,1.6
2022,2,17,00:00,UTC,16.1,3,0.2
2022,2,18,00:00,UTC,0.2,0.7,-1.4
2022,2,19,00:00,UTC,0.8,1.2,-1.6
2022,2,20,00:00,UTC,-1,1.7,-2.5
2022,2,21,00:00,UTC,32.3,0.4,-2.8
2022,2,22,00:00,UTC,0.9,0.1,-5.2
2022,2,23,00:00,UTC,-1,-2.8,-12.6
2022,2,24,00:00,UTC,0.1,3.1,-3.1
2022,2,25,00:00,UTC,4.2,3.2,0.5
2022,2,26,00:00,UTC,-1,1.8,-3.6
2022,2,27,00:00,UTC,-1,2.4,-7
2022,2,28,00:00,UTC,-1,5.1,-0.5
2022,3,1,00:00,UTC,-1,3.9,0.2
2022,3,2,00:00,UTC,-1,2.6,0.2
2022,3,3,00:00,UTC,-1,5.1,-2.9
2022,3,4,00:00,UTC,-1,1.8,-5.4
2022,3,5,00:00,UTC,-1,1.8,-8.2
2022,3,6,00:00,UTC,-1,4.9,-2.8
2022,3,7,00:00,UTC,1,1.9,-2.2
2022,3,8,00:00,UTC,3.9,-1.7,-3.4
2022,3,9,00:00,UTC,-1,-1.2,-4.2
2022,3,10,00:00,UTC,-1,1.1,-3.3
