Year,m,d,Time,Time zone,Precipitation amount (mm),Maximum temperature (degC),Minimum temperature (degC)
2021,12,9,00:00,UTC,,-15.4,-20.9
2021,12,10,00:00,UTC,,-7.1,-19.4
2021,12,11,00:00,UTC,,-6.3,-8.7
2021,12,12,00:00,UTC,,-3.4,-6.8
2021,12,13,00:00,UTC,,-2.1,-6.5
2021,12,14,00:00,UTC,,0.2,-2.1
2021,12,15,00:00,UTC,,0,-2.9
2021,12,16,00:00,UTC,,1,0
2021,12,17,00:00,UTC,,0.3,-3.3
2021,12,18,00:00,UTC,,0.5,-4.6
2021,12,19,00:00,UTC,,0.7,-8.2
2021,12,20,00:00,UTC,,-8.1,-18
2021,12,21,00:00,UTC,,-12.7,-18
2021,12,22,00:00,UTC,,-11.4,-16.9
2021,12,23,00:00,UTC,,-4.6,-16.3
2021,12,24,00:00,UTC,,-7.4,-19.2
2021,12,25,00:00,UTC,,-18,-27.8
2021,12,26,00:00,UTC,,-15.2,-25.6
2021,12,27,00:00,UTC,,-13.1,-19.8
2021,12,28,00:00,UTC,,-8.3,-14.9
2021,12,29,00:00,UTC,,-5.4,-8.4
2021,12,30,00:00,UTC,,-4.9,-6.8
2021,12,31,00:00,UTC,,-1.2,-7.3
2022,1,1,00:00,UTC,,-2.8,-12.5
2022,1,2,00:00,UTC,,-9.8,-15
2022,1,3,00:00,UTC,,-10.8,-16.3
2022,1,4,00:00,UTC,,-10.4,-12.8
2022,1,5,00:00,UTC,,-6,-10.8
2022,1,6,00:00,UTC,,-5.8,-17.1
2022,1,7,00:00,UTC,,-13.5,-18.3
2022,1,8,00:00,UTC,,-14,-21.3
2022,1,9,00:00,UTC,,-14.1,-21.7
2022,1,10,00:00,UTC,,-20.5,-26.4
2022,1,11,00:00,UTC,,-22,-28.9
2022,1,12,00:00,UTC,,-1.3,-21.9
2022,1,13,00:00,UTC,,2.7,-1.7
2022,1,14,00:00,UTC,,0.2,-2.8
2022,1,15,00:00,UTC,,-1.3,-6.6
2022,1,16,00:00,UTC,,-0.7,-10.7
2022,1,17,00:00,UTC,,0.4,-6.9
2022,1,18,00:00,UTC,,-6.4,-11.9
2022,1,19,00:00,UTC,,0.6,-9
2022,1,20,00:00,UTC,,1.1,-1
2022,1,21,00:00,UTC,,-1,-5.2
2022,1,22,00:00,UTC,,-2.6,-6.4
2022,1,23,00:00,UTC,,-3.3,-8.9
2022,1,24,00:00,UTC,,0.6,-3.3
2022,1,25,00:00,UTC,,0.7,-9.5
2022,1,26,00:00,UTC,,-4.9,-17.5
2022,1,27,00:00,UTC,,-4,-5.7
2022,1,28,00:00,UTC,,-3.6,-5.4
2022,1,29,00:00,UTC,,-4.8,-7.8
2022,1,30,00:00,UTC,,-3.9,-5.9
2022,1,31,00:00,UTC,,-5.8,-7.9
2022,2,1,00:00,UTC,,-6.8,-8.1
2022,2,2,00:00,UTC,,-8.1,-15
2022,2,3,00:00,UTC,,-10.5,-20.7
2022,2,4,00:00,UTC,,-8.6,-21.1
2022,2,5,00:00,UTC,,-6,-8.6
2022,2,6,00:00,UTC,,-2.1,-6.2
2022,2,7,00:00,UTC,,-0.2,-2.8
2022,2,8,00:00,UTC,,-0.7,-5.1
2022,2,9,00:00,UTC,,-1.6,-5.4
2022,2,10,00:00,UTC,,-0.7,-6.2
2022,2,11,00:00,UTC,,-1.3,-5.3
2022,2,12,00:00,UTC,,-2.9,-13.4
2022,2,13,00:00,UTC,,-0.5,-15.3
2022,2,14,00:00,UTC,,1.3,-0.8
2022,2,15,00:00,UTC,,0.3,-1.8
2022,2,16,00:00,UTC,,1.3,-0.1
2022,2,17,00:00,UTC,,0.7,-0.4
2022,2,18,00:00,UTC,,0.3,-5.1
2022,2,19,00:00,UTC,,-3.2,-5.6
2022,2,20,00:00,UTC,,-4.5,-6
2022,2,21,00:00,UTC,,-3.9,-7
2022,2,22,00:00,UTC,,-4.9,-9
2022,2,23,00:00,UTC,,-9,-21.8
2022,2,24,00:00,UTC,,1.9,-14.7
2022,2,25,00:00,UTC,,2,-0.6
2022,2,26,00:00,UTC,,-0.2,-8.1
2022,2,27,00:00,UTC,,-0.1,-16.6
2022,2,28,00:00,UTC,,0.9,-5.1
2022,3,1,00:00,UTC,,4.5,-9.5
2022,3,2,00:00,UTC,,2.4,-2.3
2022,3,3,00:00,UTC,,1,-0.9
2022,3,4,00:00,UTC,,-0.8,-9.8
2022,3,5,00:00,UTC,,-3.5,-16.6
2022,3,6,00:00,UTC,,-0.4,-11.2
2022,3,7,00:00,UTC,,-1.1,-16.1
2022,3,8,00:00,UTC,,-7,-17.7
2022,3,9,00:00,UTC,,-5.1,-17.8
2022,3,10,00:00,UTC,,-0.6,-17.1
